"","geo","time","values"
"1762","EL",2008-04-01,54377
"1763","ES",2008-04-01,265187
"1764","EU15",2008-04-01,2732656.8
"1765","EU27_2019",2008-04-01,2526453.5
"1766","EU28",2008-04-01,2967929.8
"1767","FI",2008-04-01,43066
"1768","FR",2008-04-01,453332
"1769","HR",2008-04-01,10257.3
"1770","HU",2008-04-01,23455.9
"1771","IE",2008-04-01,42951.1
"1772","IT",2008-04-01,375437.9
"1773","LT",2008-04-01,7645.5
"1774","LU",2008-04-01,8631.9
"1775","LV",2008-04-01,5620.1
"1776","MK",2008-04-01,1399.7
"1777","MT",2008-04-01,1371
"1778","NL",2008-04-01,146235
"1779","NO",2008-04-01,74383.9
"1780","PL",2008-04-01,79971
"1781","PT",2008-04-01,39597.8
"1782","RO",2008-04-01,30828.3
"1783","RS",2008-04-01,7381.6
"1784","SE",2008-04-01,82942.6
"1785","SI",2008-04-01,8611.5
"1786","SK",2008-04-01,15019.8
"1787","TR",2008-04-01,112278.2
"1788","UK",2008-04-01,442505.6
"1789","AL",2008-01-01,1640.1
"1790","AT",2008-01-01,64094
"1791","BA",2008-01-01,2344.6
"1792","BE",2008-01-01,77534
"1793","BG",2008-01-01,6405.7
"1794","CH",2008-01-01,88350.2
"1795","CY",2008-01-01,3910.8
"1796","CZ",2008-01-01,33057.2
"1797","DE",2008-01-01,566116
"1798","DK",2008-01-01,49470.7
"1799","EA",2008-01-01,2084424.5
"1800","EA12",2008-01-01,2071582.6
"1801","EA19",2008-01-01,2112973.3
"1802","EE",2008-01-01,3500.8
"1803","EL",2008-01-01,49130.7
"1804","ES",2008-01-01,241107
"1805","EU15",2008-01-01,2680893.3
"1806","EU27_2019",2008-01-01,2407701.1
"1807","EU28",2008-01-01,2890348.3
"1808","FI",2008-01-01,40793
"1809","FR",2008-01-01,447223
"1810","HR",2008-01-01,9341.1
"1811","HU",2008-01-01,20874.5
"1812","IE",2008-01-01,42614.3
"1813","IT",2008-01-01,354030.7
"1814","LT",2008-01-01,6439.2
"1815","LU",2008-01-01,8496.7
"1816","LV",2008-01-01,5130.8
"1817","MK",2008-01-01,1267.9
"1818","MT",2008-01-01,1260.5
"1819","NL",2008-01-01,142943
"1820","NO",2008-01-01,70705.9
"1821","PL",2008-01-01,74269.5
"1822","PT",2008-01-01,37656.5
"1823","RO",2008-01-01,24071.5
"1824","RS",2008-01-01,6563.3
"1825","SE",2008-01-01,77264.8
"1826","SI",2008-01-01,7687.2
"1827","SK",2008-01-01,13499.3
"1828","TR",2008-01-01,107588.2
"1829","UK",2008-01-01,483468.5
"1830","AT",2007-10-01,66695
"1831","BE",2007-10-01,80588
"1832","BG",2007-10-01,7807.9
"1833","CH",2007-10-01,85859.1
"1834","CY",2007-10-01,3988.5
"1835","CZ",2007-10-01,34673.2
"1836","DE",2007-10-01,578120
"1837","DK",2007-10-01,52150.3
"1838","EA",2007-10-01,2166422.7
"1839","EA12",2007-10-01,2158466.4
"1840","EA19",2007-10-01,2201598.8
"1841","EE",2007-10-01,3765.3
"1842","EL",2007-10-01,53299.6
"1843","ES",2007-10-01,260648
"1844","EU15",2007-10-01,2795485.2
"1845","EU27_2019",2007-10-01,2527612.1
"1846","EU28",2007-10-01,3029662.1
"1847","FI",2007-10-01,43843
"1848","FR",2007-10-01,448875
"1849","HR",2007-10-01,9205.5
"1850","HU",2007-10-01,23982
"1851","IE",2007-10-01,44463
"1852","IT",2007-10-01,390104.8
"1853","LT",2007-10-01,7217.4
"1854","LU",2007-10-01,8818
"1855","LV",2007-10-01,5517.4
"1856","MK",2007-10-01,1462.1
"1857","MT",2007-10-01,1255.4
"1858","NL",2007-10-01,142700
"1859","NO",2007-10-01,72866.9
"1860","PL",2007-10-01,80226.4
"1861","PT",2007-10-01,39846
"1862","RO",2007-10-01,34871
"1863","RS",2007-10-01,7559.8
"1864","SE",2007-10-01,82840.4
"1865","SI",2007-10-01,7956.4
"1866","SK",2007-10-01,13434.3
"1867","TR",2007-10-01,123383.7
"1868","UK",2007-10-01,502461.1
"1869","AT",2007-07-01,63786.2
"1870","BE",2007-07-01,74711
"1871","BG",2007-07-01,7668.5
"1872","CH",2007-07-01,84782.6
"1873","CY",2007-07-01,3829.6
"1874","CZ",2007-07-01,31518.5
"1875","DE",2007-07-01,578087
"1876","DK",2007-07-01,49474
"1877","EA",2007-07-01,2059676.6
"1878","EA12",2007-07-01,2051645.1
"1879","EA19",2007-07-01,2094248.1
"1880","EE",2007-07-01,3651.9
"1881","EL",2007-07-01,53127.3
"1882","ES",2007-07-01,239934
"1883","EU15",2007-07-01,2687930
"1884","EU27_2019",2007-07-01,2388790.4
"1885","EU28",2007-07-01,2900078.1
"1886","FI",2007-07-01,40692
"1887","FR",2007-07-01,427376
"1888","HR",2007-07-01,9986.7
"1889","HU",2007-07-01,22387.7
"1890","IE",2007-07-01,42886.7
"1891","IT",2007-07-01,350574.4
"1892","LT",2007-07-01,7020.2
"1893","LU",2007-07-01,8117.5
"1894","LV",2007-07-01,5342.7
"1895","MK",2007-07-01,1353.6
"1896","MT",2007-07-01,1327.5
"1897","NL",2007-07-01,135578
"1898","NO",2007-07-01,64153.7
"1899","PL",2007-07-01,66327.1
"1900","PT",2007-07-01,37557.8
"1901","RO",2007-07-01,31718.4
"1902","RS",2007-07-01,6687.5
"1903","SE",2007-07-01,75504.8
"1904","SI",2007-07-01,8031.5
"1905","SK",2007-07-01,13400.2
"1906","TR",2007-07-01,119066.6
"1907","UK",2007-07-01,511408.7
"1908","AT",2007-04-01,62848.6
"1909","BE",2007-04-01,77920
"1910","BG",2007-04-01,6414
"1911","CH",2007-04-01,83523.3
"1912","CY",2007-04-01,3767.5
"1913","CZ",2007-04-01,30493.1
"1914","DE",2007-04-01,556832
"1915","DK",2007-04-01,49157.3
"1916","EA",2007-04-01,2073825.3
"1917","EA12",2007-04-01,2065992
"1918","EA19",2007-04-01,2106341.8
"1919","EE",2007-04-01,3588.8
"1920","EL",2007-04-01,52378.2
"1921","ES",2007-04-01,246363
"1922","EU15",2007-04-01,2690202.3
"1923","EU27_2019",2007-04-01,2395498.4
"1924","EU28",2007-04-01,2890300.3
"1925","FI",2007-04-01,40741
"1926","FR",2007-04-01,436788
"1927","HR",2007-04-01,9265.2
"1928","HU",2007-04-01,21885.5
"1929","IE",2007-04-01,43797.8
"1930","IT",2007-04-01,361716.1
"1931","LT",2007-04-01,6431.5
"1932","LU",2007-04-01,8382.5
"1933","LV",2007-04-01,4984.2
"1934","MK",2007-04-01,1284.2
"1935","MT",2007-04-01,1258
"1936","NL",2007-04-01,139323
"1937","NO",2007-04-01,61629.4
"1938","PL",2007-04-01,65502.6
"1939","PT",2007-04-01,38487.3
"1940","RO",2007-04-01,26172.3
"1941","RS",2007-04-01,6221.4
"1942","SE",2007-04-01,80227.5
"1943","SI",2007-04-01,7833.4
"1944","SK",2007-04-01,12498.7
"1945","TR",2007-04-01,104300.3
"1946","UK",2007-04-01,494767.2
"1947","AT",2007-01-01,60274.9
"1948","BE",2007-01-01,74741
"1949","BG",2007-01-01,5645.1
"1950","CH",2007-01-01,82892.9
"1951","CY",2007-01-01,3597.1
"1952","CZ",2007-01-01,28641.2
"1953","DE",2007-01-01,548321
"1954","DK",2007-01-01,47187.8
"1955","EA",2007-01-01,1996159.4
"1956","EA12",2007-01-01,1989171.9
"1957","EA19",2007-01-01,2025255.9
"1958","EE",2007-01-01,3252.5
"1959","EL",2007-01-01,46461.9
"1960","ES",2007-01-01,225910
"1961","EU15",2007-01-01,2633059.5
"1962","EU27_2019",2007-01-01,2294525.9
"1963","EU28",2007-01-01,2815035.9
"1964","FI",2007-01-01,38378
"1965","FR",2007-01-01,429475
"1966","HR",2007-01-01,8524.8
"1967","HU",2007-01-01,19600
"1968","IE",2007-01-01,43442.4
"1969","IT",2007-01-01,343369.4
"1970","LT",2007-01-01,5407.4
"1971","LU",2007-01-01,7957.5
"1972","LV",2007-01-01,4306.9
"1973","MK",2007-01-01,1152.7
"1974","MT",2007-01-01,1178.4
"1975","NL",2007-01-01,134904
"1976","NO",2007-01-01,61779.7
"1977","PL",2007-01-01,62440.6
"1978","PT",2007-01-01,36292.2
"1979","RO",2007-01-01,20944.9
"1980","RS",2007-01-01,5715.7
"1981","SE",2007-01-01,76175.3
"1982","SI",2007-01-01,6987.4
"1983","SK",2007-01-01,11374.8
"1984","TR",2007-01-01,91213.3
"1985","UK",2007-01-01,520448.2
"1986","AT",2006-10-01,63196.1
"1987","BE",2006-10-01,76850
"1988","BG",2006-10-01,6550.3
"1989","CH",2006-10-01,83994.5
"1990","CY",2006-10-01,3691.8
"1991","CZ",2006-10-01,30772.5
"1992","DE",2006-10-01,557725
"1993","DK",2006-10-01,49359.7
"1994","EA",2006-10-01,2053553.1
"1995","EA12",2006-10-01,2053553.1
"1996","EA19",2006-10-01,2090827.1
"1997","EE",2006-10-01,3225.4
"1998","EL",2006-10-01,51136.4
"1999","ES",2006-10-01,238657
"2000","EU15",2006-10-01,2683226.9
"2001","EU27_2019",2006-10-01,2383076.4
"2002","EU28",2006-10-01,2884521.6
"2003","FI",2006-10-01,40039
"2004","FR",2006-10-01,428159
"2005","HR",2006-10-01,8282.3
"2006","HU",2006-10-01,22290
"2007","IE",2006-10-01,41240.5
"2008","IT",2006-10-01,375272.4
"2009","LT",2006-10-01,6132.3
"2010","LU",2006-10-01,8111.4
"2011","LV",2006-10-01,4361.6
"2012","MK",2006-10-01,1293.3
"2013","MT",2006-10-01,1197.2
"2014","NL",2006-10-01,134766
"2015","NO",2006-10-01,62861
"2016","PL",2006-10-01,68642.6
"2017","PT",2006-10-01,37749.1
"2018","RO",2006-10-01,27596.2
"2019","RS",2006-10-01,6488.3
"2020","SE",2006-10-01,78888.7
"2021","SI",2006-10-01,7228.5
"2022","SK",2006-10-01,11455.7
"2023","TR",2006-10-01,102047
"2024","UK",2006-10-01,501494.5
"2025","AT",2006-07-01,60251.9
"2026","BE",2006-07-01,70917
"2027","BG",2006-07-01,6497.5
"2028","CH",2006-07-01,82920.9
"2029","CY",2006-07-01,3583.3
"2030","CZ",2006-07-01,28672.9
"2031","DE",2006-07-01,553118
"2032","DK",2006-07-01,48094.2
"2033","EA",2006-07-01,1945544.5
"2034","EA12",2006-07-01,1945544.5
"2035","EA19",2006-07-01,1980889.3
"2036","EE",2006-07-01,3041.6
"2037","EL",2006-07-01,49494.4
"2038","ES",2006-07-01,223586
"2039","EU15",2006-07-01,2553385.4
"2040","EU27_2019",2006-07-01,2246113
"2041","EU28",2006-07-01,2734179.9
"2042","FI",2006-07-01,37273
"2043","FR",2006-07-01,404093
"2044","HR",2006-07-01,9068.8
"2045","HU",2006-07-01,19595.3
"2046","IE",2006-07-01,39803.8
"2047","IT",2006-07-01,336958.4
"2048","LT",2006-07-01,5771
"2049","LU",2006-07-01,7358.2
"2050","LV",2006-07-01,4013
"2051","MK",2006-07-01,1197.3
"2052","MT",2006-07-01,1241.6
"2053","NL",2006-07-01,126905
"2054","NO",2006-07-01,60218.5
"2055","PL",2006-07-01,57984.9
"2056","PT",2006-07-01,35544.8
"2057","RO",2006-07-01,23729.9
"2058","RS",2006-07-01,5661.6
"2059","SE",2006-07-01,71708.5
"2060","SI",2006-07-01,7199.9
"2061","SK",2006-07-01,10498.7
"2062","TR",2006-07-01,99689.2
"2063","UK",2006-07-01,488173.9
"2064","AT",2006-04-01,59313.7
"2065","BE",2006-04-01,73619
"2066","BG",2006-04-01,5286.4
"2067","CH",2006-04-01,82445.1
"2068","CY",2006-04-01,3538
"2069","CZ",2006-04-01,27828.7
"2070","DE",2006-04-01,532590
"2071","DK",2006-04-01,48743.6
"2072","EA",2006-04-01,1959784.8
"2073","EA12",2006-04-01,1959784.8
"2074","EA19",2006-04-01,1993382.9
"2075","EE",2006-04-01,2945.6
"2076","EL",2006-04-01,48317.2
"2077","ES",2006-04-01,228454
"2078","EU15",2006-04-01,2550858
"2079","EU27_2019",2006-04-01,2254952.7
"2080","EU28",2006-04-01,2722284.7
"2081","FI",2006-04-01,37483
"2082","FR",2006-04-01,414722
"2083","HR",2006-04-01,8484.7
"2084","HU",2006-04-01,19421.8
"2085","IE",2006-04-01,41193
"2086","IT",2006-04-01,348818.4
"2087","LT",2006-04-01,5240.9
"2088","LU",2006-04-01,7522
"2089","LV",2006-04-01,3690.3
"2090","MK",2006-04-01,1203.7
"2091","MT",2006-04-01,1174.6
"2092","NL",2006-04-01,131418
"2093","NO",2006-04-01,60982.7
"2094","PL",2006-04-01,57089.1
"2095","PT",2006-04-01,36190.9
"2096","RO",2006-04-01,19783.9
"2097","RS",2006-04-01,5021.1
"2098","SE",2006-04-01,75033.5
"2099","SI",2006-04-01,7048.2
"2100","SK",2006-04-01,9971.8
"2101","TR",2006-04-01,91123.9
"2102","UK",2006-04-01,467459.1
"2103","AT",2006-01-01,56314.3
"2104","BE",2006-01-01,70440
"2105","BG",2006-01-01,4602.5
"2106","CH",2006-01-01,80848.3
"2107","CY",2006-01-01,3351.7
"2108","CZ",2006-01-01,25382.5
"2109","DE",2006-01-01,521539
"2110","DK",2006-01-01,45336.6
"2111","EA",2006-01-01,1879379.6
"2112","EA12",2006-01-01,1879379.6
"2113","EA19",2006-01-01,1909679.7
"2114","EE",2006-01-01,2676.3
"2115","EL",2006-01-01,44099.1
"2116","ES",2006-01-01,209395
"2117","EU15",2006-01-01,2475622.9
"2118","EU27_2019",2006-01-01,2154141.6
"2119","EU28",2006-01-01,2635083.7
"2120","FI",2006-01-01,35680
"2121","FR",2006-01-01,407490
"2122","HR",2006-01-01,7754
"2123","HU",2006-01-01,18399.8
"2124","IE",2006-01-01,39840.6
"2125","IT",2006-01-01,326125.3
"2126","LT",2006-01-01,4589.5
"2127","LU",2006-01-01,7347.3
"2128","LV",2006-01-01,3207.8
"2129","MK",2006-01-01,1063.3
"2130","MT",2006-01-01,1068.1
"2131","NL",2006-01-01,127497
"2132","NO",2006-01-01,61512.3
"2133","PL",2006-01-01,57072.6
"2134","PT",2006-01-01,34094.6
"2135","RO",2006-01-01,15991.5
"2136","RS",2006-01-01,4476.1
"2137","SE",2006-01-01,69991.8
"2138","SI",2006-01-01,6262.7
"2139","SK",2006-01-01,9160
"2140","TR",2006-01-01,87158.9
"2141","UK",2006-01-01,481043.4
"2142","AT",2005-10-01,59222.7
"2143","BE",2005-10-01,73187
"2144","BG",2005-10-01,5691.4
"2145","CH",2005-10-01,81308.8
"2146","CY",2005-10-01,3457.2
"2147","CZ",2005-10-01,27095.1
"2148","DE",2005-10-01,531260
"2149","DK",2005-10-01,47309.4
"2150","EA",2005-10-01,1955046
"2151","EA12",2005-10-01,1955046
"2152","EA19",2005-10-01,1986976.7
"2153","EE",2005-10-01,2679.5
"2154","EL",2005-10-01,46623.9
"2155","ES",2005-10-01,223075
"2156","EU15",2005-10-01,2548100
"2157","EU27_2019",2005-10-01,2250169.8
"2158","EU28",2005-10-01,2724579
"2159","FI",2005-10-01,37813
"2160","FR",2005-10-01,407546
"2161","HR",2005-10-01,7624.1
"2162","HU",2005-10-01,21222.5
"2163","IE",2005-10-01,38423.4
"2164","IT",2005-10-01,366268.5
"2165","LT",2005-10-01,5351.8
"2166","LU",2005-10-01,7259.3
"2167","LV",2005-10-01,3466.3
"2168","MK",2005-10-01,1241.7
"2169","MT",2005-10-01,1140.7
"2170","NL",2005-10-01,127075
"2171","NO",2005-10-01,61361.9
"2172","PL",2005-10-01,60767.9
"2173","PT",2005-10-01,35839.1
"2174","RO",2005-10-01,22191.5
"2175","RS",2005-10-01,5225.2
"2176","SE",2005-10-01,71352.5
"2177","SI",2005-10-01,6602.5
"2178","SK",2005-10-01,9231.5
"2179","TR",2005-10-01,100511.1
"2180","UK",2005-10-01,474451.4
"2181","AT",2005-07-01,56962.1
"2182","BE",2005-07-01,67666
"2183","BG",2005-07-01,5658
"2184","CH",2005-07-01,79449.8
"2185","CY",2005-07-01,3356.9
"2186","CZ",2005-07-01,25081.2
"2187","DE",2005-07-01,532009
"2188","DK",2005-07-01,45225.4
"2189","EA",2005-07-01,1853377.7
"2190","EA12",2005-07-01,1853377.7
"2191","EA19",2005-07-01,1884455
"2192","EE",2005-07-01,2562.4
"2193","EL",2005-07-01,46425.8
"2194","ES",2005-07-01,206228
"2195","EU15",2005-07-01,2422127.8
"2196","EU27_2019",2005-07-01,2128024
"2197","EU28",2005-07-01,2585345.8
"2198","FI",2005-07-01,35609
"2199","FR",2005-07-01,385609
"2200","HR",2005-07-01,8260.2
"2201","HU",2005-07-01,20057.4
"2202","IE",2005-07-01,36261.7
"2203","IT",2005-07-01,325820.4
"2204","LT",2005-07-01,5008.9
"2205","LU",2005-07-01,6586.5
"2206","LV",2005-07-01,3223.3
"2207","MK",2005-07-01,1094.4
"2208","MT",2005-07-01,1187.2
"2209","NL",2005-07-01,119978
"2210","NO",2005-07-01,56133.7
"2211","PL",2005-07-01,53137.7
"2212","PT",2005-07-01,34078.9
"2213","RO",2005-07-01,20018.9
"2214","RS",2005-07-01,4775.8
"2215","SE",2005-07-01,66201.2
"2216","SI",2005-07-01,6611.5
"2217","SK",2005-07-01,9118.1
"2218","TR",2005-07-01,98922.2
"2219","UK",2005-07-01,457318.9
"2220","AT",2005-04-01,56452.6
"2221","BE",2005-04-01,70391
"2222","BG",2005-04-01,4763.5
"2223","CH",2005-04-01,78928.4
"2224","CY",2005-04-01,3236.5
"2225","CZ",2005-04-01,24484
"2226","DE",2005-04-01,519033
"2227","DK",2005-04-01,45782.5
"2228","EA",2005-04-01,1877001.1
"2229","EA12",2005-04-01,1877001.1
"2230","EA19",2005-04-01,1906625.3
"2231","EE",2005-04-01,2475.7
"2232","EL",2005-04-01,44579.9
"2233","ES",2005-04-01,210567
"2234","EU15",2005-04-01,2448685.1
"2235","EU27_2019",2005-04-01,2147726.1
"2236","EU28",2005-04-01,2602247.9
"2237","FI",2005-04-01,36008
"2238","FR",2005-04-01,398904
"2239","HR",2005-04-01,7747.1
"2240","HU",2005-04-01,19328.7
"2241","IE",2005-04-01,37758.7
"2242","IT",2005-04-01,337138.5
"2243","LT",2005-04-01,4640.1
"2244","LU",2005-04-01,6570.2
"2245","LV",2005-04-01,2946.3
"2246","MK",2005-04-01,1070.1
"2247","MT",2005-04-01,1127.4
"2248","NL",2005-04-01,124271
"2249","NO",2005-04-01,53949.3
"2250","PL",2005-04-01,51614
"2251","PT",2005-04-01,34580.3
"2252","RO",2005-04-01,16112.8
"2253","RS",2005-04-01,4435.1
"2254","SE",2005-04-01,71378.8
"2255","SI",2005-04-01,6625
"2256","SK",2005-04-01,8575.3
"2257","TR",2005-04-01,81826.2
"2258","UK",2005-04-01,454508.1
"2259","AT",2005-01-01,53250.8
"2260","BE",2005-01-01,67251
"2261","BG",2005-01-01,4165.8
"2262","CH",2005-01-01,76492.4
"2263","CY",2005-01-01,3090.9
"2264","CZ",2005-01-01,22477.7
"2265","DE",2005-01-01,499784
"2266","DK",2005-01-01,42528.3
"2267","EA",2005-01-01,1794005.6
"2268","EA12",2005-01-01,1794005.6
"2269","EA19",2005-01-01,1820771.6
"2270","EE",2005-01-01,2255.2
"2271","EL",2005-01-01,41190.8
"2272","ES",2005-01-01,194377
"2273","EU15",2005-01-01,2347003.5
"2274","EU27_2019",2005-01-01,2045253.4
"2275","EU28",2005-01-01,2488651
"2276","FI",2005-01-01,34191
"2277","FR",2005-01-01,394025
"2278","HR",2005-01-01,6917.1
"2279","HU",2005-01-01,17703.6
"2280","IE",2005-01-01,36540.3
"2281","IT",2005-01-01,314395.1
"2282","LT",2005-01-01,4008.8
"2283","LU",2005-01-01,6252.2
"2284","LV",2005-01-01,2563.7
"2285","MK",2005-01-01,915.1
"2286","MT",2005-01-01,1010.4
"2287","NL",2005-01-01,120070
"2288","NO",2005-01-01,50294.2
"2289","PL",2005-01-01,51088.9
"2290","PT",2005-01-01,33101.1
"2291","RO",2005-01-01,12719.4
"2292","RS",2005-01-01,4013.5
"2293","SE",2005-01-01,67066.1
"2294","SI",2005-01-01,5850.8
"2295","SK",2005-01-01,7997.4
"2296","TR",2005-01-01,70943.5
"2297","UK",2005-01-01,443392.6
"2298","AT",2004-10-01,56078.7
"2299","BE",2004-10-01,70092
"2300","BG",2004-10-01,4920.8
"2301","CH",2004-10-01,77808.4
"2302","CY",2004-10-01,3217.9
"2303","CZ",2004-10-01,24308.8
"2304","DE",2004-10-01,526406
"2305","DK",2004-10-01,45699.7
"2306","EA",2004-10-01,1891175.3
"2307","EA12",2004-10-01,1891175.3
"2308","EA19",2004-10-01,1919799.2
"2309","EE",2004-10-01,2261.4
"2310","EL",2004-10-01,45294.6
"2311","ES",2004-10-01,208017
"2312","EU15",2004-10-01,2443695.5
"2313","EU27_2019",2004-10-01,2165611.5
"2314","EU28",2004-10-01,2600491.3
"2315","FI",2004-10-01,37137
"2316","FR",2004-10-01,393522
"2317","HR",2004-10-01,6846
"2318","HU",2004-10-01,19633.7
"2319","IE",2004-10-01,35401.9
"2320","IT",2004-10-01,354978.7
"2321","LT",2004-10-01,4585.6
"2322","LU",2004-10-01,6613.2
"2323","LV",2004-10-01,2801
"2324","MK",2004-10-01,1185.8
"2325","MT",2004-10-01,1075.2
"2326","NL",2004-10-01,121636
"2327","NO",2004-10-01,51802.7
"2328","PL",2004-10-01,55046.4
"2329","PT",2004-10-01,34704.9
"2330","RO",2004-10-01,17755.1
"2331","RS",2004-10-01,4698.6
"2332","SE",2004-10-01,71952.4
"2333","SI",2004-10-01,6278.6
"2334","SK",2004-10-01,8387.8
"2335","TR",2004-10-01,75061.8
"2336","UK",2004-10-01,434921.7
"2337","AT",2004-07-01,54588.8
"2338","BE",2004-07-01,65068
"2339","BG",2004-07-01,5055.7
"2340","CH",2004-07-01,76963.7
"2341","CY",2004-07-01,3150
"2342","CZ",2004-07-01,22211.7
"2343","DE",2004-07-01,523467
"2344","DK",2004-07-01,43092.6
"2345","EA",2004-07-01,1792731.1
"2346","EA12",2004-07-01,1792731.1
"2347","EA19",2004-07-01,1820571.9
"2348","EE",2004-07-01,2196.8
"2349","EL",2004-07-01,45974.9
"2350","ES",2004-07-01,190191
"2351","EU15",2004-07-01,2341717.4
"2352","EU27_2019",2004-07-01,2043169.7
"2353","EU28",2004-07-01,2483479.1
"2354","FI",2004-07-01,34251
"2355","FR",2004-07-01,373998
"2356","HR",2004-07-01,7658.6
"2357","HU",2004-07-01,18664.5
"2358","IE",2004-07-01,32974.2
"2359","IT",2004-07-01,316998.4
"2360","LT",2004-07-01,4293.2
"2361","LU",2004-07-01,6078.1
"2362","LV",2004-07-01,2741.4
"2363","MK",2004-07-01,986.9
"2364","MT",2004-07-01,1124.8
"2365","NL",2004-07-01,115511
"2366","NO",2004-07-01,46632.6
"2367","PL",2004-07-01,45467.6
"2368","PT",2004-07-01,32987.6
"2369","RO",2004-07-01,15219.9
"2370","RS",2004-07-01,4347
"2371","SE",2004-07-01,65595.4
"2372","SI",2004-07-01,6263.2
"2373","SK",2004-07-01,8079.8
"2374","TR",2004-07-01,77445.1
"2375","UK",2004-07-01,440383.2
"2376","AT",2004-04-01,53853.4
"2377","BE",2004-04-01,67492
"2378","BG",2004-04-01,4184.5
"2379","CH",2004-04-01,76449.4
"2380","CY",2004-04-01,3024.2
"2381","CZ",2004-04-01,21300.1
"2382","DE",2004-04-01,510139
"2383","DK",2004-04-01,43356.1
"2384","EA",2004-04-01,1813377.9
"2385","EA12",2004-04-01,1813377.9
"2386","EA19",2004-04-01,1840159.1
"2387","EE",2004-04-01,2150.7
"2388","EL",2004-04-01,43026.2
"2389","ES",2004-04-01,196721
"2390","EU15",2004-04-01,2359611.6
"2391","EU27_2019",2004-04-01,2059178.9
"2392","EU28",2004-04-01,2492690.4
"2393","FI",2004-04-01,34730
"2394","FR",2004-04-01,383560
"2395","HR",2004-04-01,7063.1
"2396","HU",2004-04-01,18235.8
"2397","IE",2004-04-01,34919.3
"2398","IT",2004-04-01,329166.2
"2399","LT",2004-04-01,4092.7
"2400","LU",2004-04-01,6186
"2401","LV",2004-04-01,2646.1
"2402","MK",2004-04-01,935.4
"2403","MT",2004-04-01,1078.6
"2404","NL",2004-04-01,119239
"2405","NO",2004-04-01,45864.4
"2406","PL",2004-04-01,43558
"2407","PT",2004-04-01,33566.6
"2408","RO",2004-04-01,12246.4
"2409","RS",2004-04-01,4053
"2410","SE",2004-04-01,69382.7
"2411","SI",2004-04-01,6192.1
"2412","SK",2004-04-01,7629.5
"2413","TR",2004-04-01,68197.7
"2414","UK",2004-04-01,433620.2
"2415","AT",2004-01-01,51577.4
"2416","BE",2004-01-01,64391
"2417","BG",2004-01-01,3726.9
"2418","CH",2004-01-01,73902.5
"2419","CY",2004-01-01,2871.6
"2420","CZ",2004-01-01,19195.5
"2421","DE",2004-01-01,497614
"2422","DK",2004-01-01,41421.7
"2423","EA",2004-01-01,1743991.7
"2424","EA12",2004-01-01,1743991.7
"2425","EA19",2004-01-01,1768248.2
"2426","EE",2004-01-01,1986.9
"2427","EL",2004-01-01,40477.3
"2428","ES",2004-01-01,181264
"2429","EU15",2004-01-01,2281476.4
"2430","EU27_2019",2004-01-01,1967905.8
"2431","EU28",2004-01-01,2399035
"2432","FI",2004-01-01,32634
"2433","FR",2004-01-01,381608
"2434","HR",2004-01-01,6418.2
"2435","HU",2004-01-01,15318.8
"2436","IE",2004-01-01,33668.4
"2437","IT",2004-01-01,306590.4
"2438","LT",2004-01-01,3527.9
"2439","LU",2004-01-01,5963.6
"2440","LV",2004-01-01,2288.9
"2441","MK",2004-01-01,864.4
"2442","MT",2004-01-01,981.1
"2443","NL",2004-01-01,116192
"2444","NO",2004-01-01,44880.3
"2445","PL",2004-01-01,39141.2
"2446","PT",2004-01-01,32010.7
"2447","RO",2004-01-01,9712.7
"2448","RS",2004-01-01,3665
"2449","SE",2004-01-01,64949.1
"2450","SI",2004-01-01,5603.2
"2451","SK",2004-01-01,6987.6
"2452","TR",2004-01-01,62325.5
"2453","UK",2004-01-01,431261.9
"2454","AT",2003-10-01,53866.8
"2455","BE",2003-10-01,66451
"2456","BG",2003-10-01,4567.4
"2457","CH",2003-10-01,75355.7
"2458","CY",2003-10-01,2978.2
"2459","CZ",2003-10-01,21010.8
"2460","DE",2003-10-01,515457
"2461","DK",2003-10-01,43779.8
"2462","EA",2003-10-01,1822185.6
"2463","EA12",2003-10-01,1822185.6
"2464","EA19",2003-10-01,1847846
"2465","EE",2003-10-01,2074.8
"2466","EL",2003-10-01,42957.8
"2467","ES",2003-10-01,194616
"2468","EU15",2003-10-01,2349174.4
"2469","EU27_2019",2003-10-01,2068892.2
"2470","EU28",2003-10-01,2483607.4
"2471","FI",2003-10-01,34896
"2472","FR",2003-10-01,379190
"2473","HR",2003-10-01,6247.5
"2474","HU",2003-10-01,17810.6
"2475","IE",2003-10-01,33904.5
"2476","IT",2003-10-01,342127.7
"2477","LT",2003-10-01,4010.5
"2478","LU",2003-10-01,6369.1
"2479","LV",2003-10-01,2477.5
"2480","MK",2003-10-01,1037.7
"2481","MT",2003-10-01,1054.4
"2482","NL",2003-10-01,117778
"2483","NO",2003-10-01,45435.6
"2484","PL",2003-10-01,44990.1
"2485","PT",2003-10-01,33273.1
"2486","RO",2003-10-01,14157.2
"2487","RS",2003-10-01,4419.3
"2488","SE",2003-10-01,68516.2
"2489","SI",2003-10-01,5924.9
"2490","SK",2003-10-01,7125.4
"2491","TR",2003-10-01,66350.9
"2492","UK",2003-10-01,414878.2
"2493","AT",2003-07-01,52281.1
"2494","BE",2003-07-01,61714
"2495","BG",2003-07-01,4585.5
"2496","CH",2003-07-01,74417.6
"2497","CY",2003-07-01,2917.4
"2498","CZ",2003-07-01,20409.3
"2499","DE",2003-07-01,514966
"2500","DK",2003-07-01,41098.5
