"","date","series_id","value"
"28186",2013-10-01,"MIACCOMDRQGSP",11391
"28187",2014-01-01,"MIACCOMDRQGSP",11223.4
"28188",2014-04-01,"MIACCOMDRQGSP",11343.3
"28189",2014-07-01,"MIACCOMDRQGSP",11461.4
"28190",2014-10-01,"MIACCOMDRQGSP",11470.6
"28191",2015-01-01,"MIACCOMDRQGSP",11579.4
"28192",2015-04-01,"MIACCOMDRQGSP",11561.2
"28193",2015-07-01,"MIACCOMDRQGSP",11653.4
"28194",2015-10-01,"MIACCOMDRQGSP",11680.8
"28195",2016-01-01,"MIACCOMDRQGSP",11603.4
"28196",2016-04-01,"MIACCOMDRQGSP",11638.1
"28197",2016-07-01,"MIACCOMDRQGSP",11663.2
"28198",2016-10-01,"MIACCOMDRQGSP",11645.4
"28199",2017-01-01,"MIACCOMDRQGSP",11906.1
"28200",2017-04-01,"MIACCOMDRQGSP",11817.4
"28201",2017-07-01,"MIACCOMDRQGSP",11887.4
"28202",2017-10-01,"MIACCOMDRQGSP",11754.1
"28203",2018-01-01,"MIACCOMDRQGSP",11839.5
"28204",2018-04-01,"MIACCOMDRQGSP",11995.3
"28205",2005-01-01,"MIOTHSERVERQGSP",12091.4
"28206",2005-04-01,"MIOTHSERVERQGSP",12128
"28207",2005-07-01,"MIOTHSERVERQGSP",12109.8
"28208",2005-10-01,"MIOTHSERVERQGSP",12011.4
"28209",2006-01-01,"MIOTHSERVERQGSP",12009.8
"28210",2006-04-01,"MIOTHSERVERQGSP",11932.8
"28211",2006-07-01,"MIOTHSERVERQGSP",11747.7
"28212",2006-10-01,"MIOTHSERVERQGSP",11600.7
"28213",2007-01-01,"MIOTHSERVERQGSP",11489.1
"28214",2007-04-01,"MIOTHSERVERQGSP",11397.5
"28215",2007-07-01,"MIOTHSERVERQGSP",11273.4
"28216",2007-10-01,"MIOTHSERVERQGSP",11049.8
"28217",2008-01-01,"MIOTHSERVERQGSP",10944.4
"28218",2008-04-01,"MIOTHSERVERQGSP",10740.2
"28219",2008-07-01,"MIOTHSERVERQGSP",10570
"28220",2008-10-01,"MIOTHSERVERQGSP",10627.1
"28221",2009-01-01,"MIOTHSERVERQGSP",10260
"28222",2009-04-01,"MIOTHSERVERQGSP",10106
"28223",2009-07-01,"MIOTHSERVERQGSP",9939.3
"28224",2009-10-01,"MIOTHSERVERQGSP",9886.6
"28225",2010-01-01,"MIOTHSERVERQGSP",9887.2
"28226",2010-04-01,"MIOTHSERVERQGSP",9987.6
"28227",2010-07-01,"MIOTHSERVERQGSP",9996
"28228",2010-10-01,"MIOTHSERVERQGSP",9932.3
"28229",2011-01-01,"MIOTHSERVERQGSP",9673.9
"28230",2011-04-01,"MIOTHSERVERQGSP",9716.7
"28231",2011-07-01,"MIOTHSERVERQGSP",9663.3
"28232",2011-10-01,"MIOTHSERVERQGSP",9689.9
"28233",2012-01-01,"MIOTHSERVERQGSP",9768.1
"28234",2012-04-01,"MIOTHSERVERQGSP",9788.5
"28235",2012-07-01,"MIOTHSERVERQGSP",9829.7
"28236",2012-10-01,"MIOTHSERVERQGSP",9798.1
"28237",2013-01-01,"MIOTHSERVERQGSP",9642.3
"28238",2013-04-01,"MIOTHSERVERQGSP",9498.9
"28239",2013-07-01,"MIOTHSERVERQGSP",9480.8
"28240",2013-10-01,"MIOTHSERVERQGSP",9593.7
"28241",2014-01-01,"MIOTHSERVERQGSP",9466
"28242",2014-04-01,"MIOTHSERVERQGSP",9752.3
"28243",2014-07-01,"MIOTHSERVERQGSP",9769.1
"28244",2014-10-01,"MIOTHSERVERQGSP",9954.7
"28245",2015-01-01,"MIOTHSERVERQGSP",9737.4
"28246",2015-04-01,"MIOTHSERVERQGSP",9802.6
"28247",2015-07-01,"MIOTHSERVERQGSP",9890.5
"28248",2015-10-01,"MIOTHSERVERQGSP",9815.5
"28249",2016-01-01,"MIOTHSERVERQGSP",9732.3
"28250",2016-04-01,"MIOTHSERVERQGSP",9805.4
"28251",2016-07-01,"MIOTHSERVERQGSP",9754.6
"28252",2016-10-01,"MIOTHSERVERQGSP",9842
"28253",2017-01-01,"MIOTHSERVERQGSP",9718.6
"28254",2017-04-01,"MIOTHSERVERQGSP",9775.2
"28255",2017-07-01,"MIOTHSERVERQGSP",9825.1
"28256",2017-10-01,"MIOTHSERVERQGSP",9881.3
"28257",2018-01-01,"MIOTHSERVERQGSP",9889.3
"28258",2018-04-01,"MIOTHSERVERQGSP",10010.3
"28259",2005-01-01,"MIFININSRQGSP",27517.5
"28260",2005-04-01,"MIFININSRQGSP",26948.6
"28261",2005-07-01,"MIFININSRQGSP",28118.5
"28262",2005-10-01,"MIFININSRQGSP",28186.6
"28263",2006-01-01,"MIFININSRQGSP",28218.1
"28264",2006-04-01,"MIFININSRQGSP",28287.6
"28265",2006-07-01,"MIFININSRQGSP",28758.3
"28266",2006-10-01,"MIFININSRQGSP",29405
"28267",2007-01-01,"MIFININSRQGSP",31232.3
"28268",2007-04-01,"MIFININSRQGSP",31096.1
"28269",2007-07-01,"MIFININSRQGSP",28706.3
"28270",2007-10-01,"MIFININSRQGSP",25318.8
"28271",2008-01-01,"MIFININSRQGSP",23882.6
"28272",2008-04-01,"MIFININSRQGSP",21410.5
"28273",2008-07-01,"MIFININSRQGSP",19006
"28274",2008-10-01,"MIFININSRQGSP",17305.4
"28275",2009-01-01,"MIFININSRQGSP",20056.6
"28276",2009-04-01,"MIFININSRQGSP",22100.7
"28277",2009-07-01,"MIFININSRQGSP",22857.3
"28278",2009-10-01,"MIFININSRQGSP",22198.7
"28279",2010-01-01,"MIFININSRQGSP",21085.8
"28280",2010-04-01,"MIFININSRQGSP",20336.8
"28281",2010-07-01,"MIFININSRQGSP",20600.1
"28282",2010-10-01,"MIFININSRQGSP",20783.5
"28283",2011-01-01,"MIFININSRQGSP",20071.7
"28284",2011-04-01,"MIFININSRQGSP",20176.7
"28285",2011-07-01,"MIFININSRQGSP",20205.9
"28286",2011-10-01,"MIFININSRQGSP",21609.6
"28287",2012-01-01,"MIFININSRQGSP",21969.2
"28288",2012-04-01,"MIFININSRQGSP",21893.1
"28289",2012-07-01,"MIFININSRQGSP",22457.2
"28290",2012-10-01,"MIFININSRQGSP",20457.5
"28291",2013-01-01,"MIFININSRQGSP",19154.6
"28292",2013-04-01,"MIFININSRQGSP",18320.6
"28293",2013-07-01,"MIFININSRQGSP",17717.7
"28294",2013-10-01,"MIFININSRQGSP",18432.2
"28295",2014-01-01,"MIFININSRQGSP",20052.6
"28296",2014-04-01,"MIFININSRQGSP",21573.7
"28297",2014-07-01,"MIFININSRQGSP",21680.5
"28298",2014-10-01,"MIFININSRQGSP",22638.5
"28299",2015-01-01,"MIFININSRQGSP",22613.4
"28300",2015-04-01,"MIFININSRQGSP",24732.1
"28301",2015-07-01,"MIFININSRQGSP",23685.7
"28302",2015-10-01,"MIFININSRQGSP",23880.1
"28303",2016-01-01,"MIFININSRQGSP",22563.8
"28304",2016-04-01,"MIFININSRQGSP",22564
"28305",2016-07-01,"MIFININSRQGSP",23204
"28306",2016-10-01,"MIFININSRQGSP",24029.9
"28307",2017-01-01,"MIFININSRQGSP",23145.9
"28308",2017-04-01,"MIFININSRQGSP",22661.9
"28309",2017-07-01,"MIFININSRQGSP",23030.9
"28310",2017-10-01,"MIFININSRQGSP",22290.1
"28311",2018-01-01,"MIFININSRQGSP",22272.9
"28312",2018-04-01,"MIFININSRQGSP",22261.3
"28313",2005-01-01,"MIPROBUSRQGSP",31348.2
"28314",2005-04-01,"MIPROBUSRQGSP",31973.2
"28315",2005-07-01,"MIPROBUSRQGSP",30958.3
"28316",2005-10-01,"MIPROBUSRQGSP",31403.8
"28317",2006-01-01,"MIPROBUSRQGSP",30970.8
"28318",2006-04-01,"MIPROBUSRQGSP",30739.2
"28319",2006-07-01,"MIPROBUSRQGSP",30443.6
"28320",2006-10-01,"MIPROBUSRQGSP",30203
"28321",2007-01-01,"MIPROBUSRQGSP",29938.1
"28322",2007-04-01,"MIPROBUSRQGSP",29777.9
"28323",2007-07-01,"MIPROBUSRQGSP",30684.4
"28324",2007-10-01,"MIPROBUSRQGSP",30310
"28325",2008-01-01,"MIPROBUSRQGSP",31146.1
"28326",2008-04-01,"MIPROBUSRQGSP",30853.6
"28327",2008-07-01,"MIPROBUSRQGSP",30881.4
"28328",2008-10-01,"MIPROBUSRQGSP",31229.1
"28329",2009-01-01,"MIPROBUSRQGSP",27573.3
"28330",2009-04-01,"MIPROBUSRQGSP",28080.1
"28331",2009-07-01,"MIPROBUSRQGSP",27689.1
"28332",2009-10-01,"MIPROBUSRQGSP",27901.1
"28333",2010-01-01,"MIPROBUSRQGSP",27130
"28334",2010-04-01,"MIPROBUSRQGSP",28749.4
"28335",2010-07-01,"MIPROBUSRQGSP",29592.6
"28336",2010-10-01,"MIPROBUSRQGSP",29708.5
"28337",2011-01-01,"MIPROBUSRQGSP",30132.3
"28338",2011-04-01,"MIPROBUSRQGSP",30212.7
"28339",2011-07-01,"MIPROBUSRQGSP",30726.9
"28340",2011-10-01,"MIPROBUSRQGSP",31302.8
"28341",2012-01-01,"MIPROBUSRQGSP",31532
"28342",2012-04-01,"MIPROBUSRQGSP",32321.3
"28343",2012-07-01,"MIPROBUSRQGSP",32874.3
"28344",2012-10-01,"MIPROBUSRQGSP",31843.6
"28345",2013-01-01,"MIPROBUSRQGSP",33173.8
"28346",2013-04-01,"MIPROBUSRQGSP",32937
"28347",2013-07-01,"MIPROBUSRQGSP",32920.1
"28348",2013-10-01,"MIPROBUSRQGSP",33573.8
"28349",2014-01-01,"MIPROBUSRQGSP",33460
"28350",2014-04-01,"MIPROBUSRQGSP",33921.4
"28351",2014-07-01,"MIPROBUSRQGSP",34767.3
"28352",2014-10-01,"MIPROBUSRQGSP",34597.3
"28353",2015-01-01,"MIPROBUSRQGSP",34610.6
"28354",2015-04-01,"MIPROBUSRQGSP",35280.7
"28355",2015-07-01,"MIPROBUSRQGSP",35705.6
"28356",2015-10-01,"MIPROBUSRQGSP",36233.3
"28357",2016-01-01,"MIPROBUSRQGSP",36327.2
"28358",2016-04-01,"MIPROBUSRQGSP",36542.3
"28359",2016-07-01,"MIPROBUSRQGSP",36772.7
"28360",2016-10-01,"MIPROBUSRQGSP",37175
"28361",2017-01-01,"MIPROBUSRQGSP",37561.7
"28362",2017-04-01,"MIPROBUSRQGSP",37529.3
"28363",2017-07-01,"MIPROBUSRQGSP",37685.8
"28364",2017-10-01,"MIPROBUSRQGSP",38007.7
"28365",2018-01-01,"MIPROBUSRQGSP",38340.9
"28366",2018-04-01,"MIPROBUSRQGSP",39006.6
"28367",2005-01-01,"MIARTENTRECRQGSP",4132.7
"28368",2005-04-01,"MIARTENTRECRQGSP",4133.5
"28369",2005-07-01,"MIARTENTRECRQGSP",4402.8
"28370",2005-10-01,"MIARTENTRECRQGSP",4133.3
"28371",2006-01-01,"MIARTENTRECRQGSP",4253
"28372",2006-04-01,"MIARTENTRECRQGSP",4256.2
"28373",2006-07-01,"MIARTENTRECRQGSP",4154.2
"28374",2006-10-01,"MIARTENTRECRQGSP",4200.7
"28375",2007-01-01,"MIARTENTRECRQGSP",3934.8
"28376",2007-04-01,"MIARTENTRECRQGSP",3857.7
"28377",2007-07-01,"MIARTENTRECRQGSP",3858.7
"28378",2007-10-01,"MIARTENTRECRQGSP",3934.1
"28379",2008-01-01,"MIARTENTRECRQGSP",3816.6
"28380",2008-04-01,"MIARTENTRECRQGSP",3754.3
"28381",2008-07-01,"MIARTENTRECRQGSP",3663.6
"28382",2008-10-01,"MIARTENTRECRQGSP",3487
"28383",2009-01-01,"MIARTENTRECRQGSP",3417.2
"28384",2009-04-01,"MIARTENTRECRQGSP",3432.9
"28385",2009-07-01,"MIARTENTRECRQGSP",3448.5
"28386",2009-10-01,"MIARTENTRECRQGSP",3474
"28387",2010-01-01,"MIARTENTRECRQGSP",3485.1
"28388",2010-04-01,"MIARTENTRECRQGSP",3429.6
"28389",2010-07-01,"MIARTENTRECRQGSP",3329.8
"28390",2010-10-01,"MIARTENTRECRQGSP",3515.6
"28391",2011-01-01,"MIARTENTRECRQGSP",2998.3
"28392",2011-04-01,"MIARTENTRECRQGSP",2978.2
"28393",2011-07-01,"MIARTENTRECRQGSP",3146.8
"28394",2011-10-01,"MIARTENTRECRQGSP",3071.7
"28395",2012-01-01,"MIARTENTRECRQGSP",3000.7
"28396",2012-04-01,"MIARTENTRECRQGSP",3034.1
"28397",2012-07-01,"MIARTENTRECRQGSP",3096.5
"28398",2012-10-01,"MIARTENTRECRQGSP",3232.4
"28399",2013-01-01,"MIARTENTRECRQGSP",3161
"28400",2013-04-01,"MIARTENTRECRQGSP",3138
"28401",2013-07-01,"MIARTENTRECRQGSP",3016.4
"28402",2013-10-01,"MIARTENTRECRQGSP",3099.3
"28403",2014-01-01,"MIARTENTRECRQGSP",3204.6
"28404",2014-04-01,"MIARTENTRECRQGSP",3123.1
"28405",2014-07-01,"MIARTENTRECRQGSP",3117.6
"28406",2014-10-01,"MIARTENTRECRQGSP",3051.9
"28407",2015-01-01,"MIARTENTRECRQGSP",2927.9
"28408",2015-04-01,"MIARTENTRECRQGSP",3093.7
"28409",2015-07-01,"MIARTENTRECRQGSP",2981.9
"28410",2015-10-01,"MIARTENTRECRQGSP",3077.8
"28411",2016-01-01,"MIARTENTRECRQGSP",2984.3
"28412",2016-04-01,"MIARTENTRECRQGSP",3026.8
"28413",2016-07-01,"MIARTENTRECRQGSP",3041.9
"28414",2016-10-01,"MIARTENTRECRQGSP",3269.8
"28415",2017-01-01,"MIARTENTRECRQGSP",3043.5
"28416",2017-04-01,"MIARTENTRECRQGSP",3223.6
"28417",2017-07-01,"MIARTENTRECRQGSP",3289.1
"28418",2017-10-01,"MIARTENTRECRQGSP",3279.3
"28419",2018-01-01,"MIARTENTRECRQGSP",3381.7
"28420",2018-04-01,"MIARTENTRECRQGSP",3506.5
"28421",2005-01-01,"MNRQGSP",279679.3
"28422",2005-04-01,"MNRQGSP",280474.9
"28423",2005-07-01,"MNRQGSP",285443.1
"28424",2005-10-01,"MNRQGSP",282778.8
"28425",2006-01-01,"MNRQGSP",282967.1
"28426",2006-04-01,"MNRQGSP",284729.6
"28427",2006-07-01,"MNRQGSP",280167.8
"28428",2006-10-01,"MNRQGSP",280016.7
"28429",2007-01-01,"MNRQGSP",279355.3
"28430",2007-04-01,"MNRQGSP",283804.3
"28431",2007-07-01,"MNRQGSP",283604.9
"28432",2007-10-01,"MNRQGSP",286081.5
"28433",2008-01-01,"MNRQGSP",286912.8
"28434",2008-04-01,"MNRQGSP",287059
"28435",2008-07-01,"MNRQGSP",289560.5
"28436",2008-10-01,"MNRQGSP",279636.4
"28437",2009-01-01,"MNRQGSP",274172.6
"28438",2009-04-01,"MNRQGSP",273867.3
"28439",2009-07-01,"MNRQGSP",274579.3
"28440",2009-10-01,"MNRQGSP",279193.2
"28441",2010-01-01,"MNRQGSP",278135.3
"28442",2010-04-01,"MNRQGSP",282224.4
"28443",2010-07-01,"MNRQGSP",286268.3
"28444",2010-10-01,"MNRQGSP",292827.8
"28445",2011-01-01,"MNRQGSP",287665.7
"28446",2011-04-01,"MNRQGSP",292671.1
"28447",2011-07-01,"MNRQGSP",290082.9
"28448",2011-10-01,"MNRQGSP",292101.9
"28449",2012-01-01,"MNRQGSP",294313.5
"28450",2012-04-01,"MNRQGSP",294024.8
"28451",2012-07-01,"MNRQGSP",294904.5
"28452",2012-10-01,"MNRQGSP",293943.5
"28453",2013-01-01,"MNRQGSP",296730.5
"28454",2013-04-01,"MNRQGSP",298433.1
"28455",2013-07-01,"MNRQGSP",303299.1
"28456",2013-10-01,"MNRQGSP",304069.6
"28457",2014-01-01,"MNRQGSP",302808.4
"28458",2014-04-01,"MNRQGSP",307978
"28459",2014-07-01,"MNRQGSP",311922
"28460",2014-10-01,"MNRQGSP",310080.9
"28461",2015-01-01,"MNRQGSP",310561.5
"28462",2015-04-01,"MNRQGSP",309958.1
"28463",2015-07-01,"MNRQGSP",310803.2
"28464",2015-10-01,"MNRQGSP",312986.1
"28465",2016-01-01,"MNRQGSP",311041.1
"28466",2016-04-01,"MNRQGSP",315346
"28467",2016-07-01,"MNRQGSP",321050.4
"28468",2016-10-01,"MNRQGSP",322116
"28469",2017-01-01,"MNRQGSP",322104.2
"28470",2017-04-01,"MNRQGSP",323260.9
"28471",2017-07-01,"MNRQGSP",321046.4
"28472",2017-10-01,"MNRQGSP",323094.2
"28473",2018-01-01,"MNRQGSP",322939.4
"28474",2018-04-01,"MNRQGSP",326875.2
"28475",2005-01-01,"MNAGRRQGSP",6616.2
"28476",2005-04-01,"MNAGRRQGSP",6735.1
"28477",2005-07-01,"MNAGRRQGSP",6583.6
"28478",2005-10-01,"MNAGRRQGSP",6454.7
"28479",2006-01-01,"MNAGRRQGSP",6968.8
"28480",2006-04-01,"MNAGRRQGSP",7810
"28481",2006-07-01,"MNAGRRQGSP",7533.5
"28482",2006-10-01,"MNAGRRQGSP",7480.1
"28483",2007-01-01,"MNAGRRQGSP",6006.7
"28484",2007-04-01,"MNAGRRQGSP",5919.6
"28485",2007-07-01,"MNAGRRQGSP",5642.1
"28486",2007-10-01,"MNAGRRQGSP",6073.1
"28487",2008-01-01,"MNAGRRQGSP",7840.4
"28488",2008-04-01,"MNAGRRQGSP",7781
"28489",2008-07-01,"MNAGRRQGSP",7832.1
"28490",2008-10-01,"MNAGRRQGSP",8458.7
"28491",2009-01-01,"MNAGRRQGSP",6695.9
"28492",2009-04-01,"MNAGRRQGSP",6946
"28493",2009-07-01,"MNAGRRQGSP",7785
"28494",2009-10-01,"MNAGRRQGSP",7691.8
"28495",2010-01-01,"MNAGRRQGSP",7376.9
"28496",2010-04-01,"MNAGRRQGSP",7595.4
"28497",2010-07-01,"MNAGRRQGSP",7626
"28498",2010-10-01,"MNAGRRQGSP",7427.2
"28499",2011-01-01,"MNAGRRQGSP",7342.6
"28500",2011-04-01,"MNAGRRQGSP",7116.3
"28501",2011-07-01,"MNAGRRQGSP",7035.2
"28502",2011-10-01,"MNAGRRQGSP",7340.5
"28503",2012-01-01,"MNAGRRQGSP",8057.2
"28504",2012-04-01,"MNAGRRQGSP",8516.2
"28505",2012-07-01,"MNAGRRQGSP",9365.8
"28506",2012-10-01,"MNAGRRQGSP",9046.9
"28507",2013-01-01,"MNAGRRQGSP",8041.9
"28508",2013-04-01,"MNAGRRQGSP",8794.9
"28509",2013-07-01,"MNAGRRQGSP",9262.1
"28510",2013-10-01,"MNAGRRQGSP",7937.1
"28511",2014-01-01,"MNAGRRQGSP",7443.8
"28512",2014-04-01,"MNAGRRQGSP",7833.8
"28513",2014-07-01,"MNAGRRQGSP",7830.7
"28514",2014-10-01,"MNAGRRQGSP",8257.2
"28515",2015-01-01,"MNAGRRQGSP",7181
"28516",2015-04-01,"MNAGRRQGSP",7695.7
"28517",2015-07-01,"MNAGRRQGSP",8525.4
"28518",2015-10-01,"MNAGRRQGSP",9037.8
"28519",2016-01-01,"MNAGRRQGSP",6426.1
"28520",2016-04-01,"MNAGRRQGSP",7498.7
"28521",2016-07-01,"MNAGRRQGSP",8122.2
"28522",2016-10-01,"MNAGRRQGSP",8279
"28523",2017-01-01,"MNAGRRQGSP",7584.4
"28524",2017-04-01,"MNAGRRQGSP",7444.2
"28525",2017-07-01,"MNAGRRQGSP",6621.7
"28526",2017-10-01,"MNAGRRQGSP",6081.6
"28527",2018-01-01,"MNAGRRQGSP",6600.1
"28528",2018-04-01,"MNAGRRQGSP",8166.7
"28529",2005-01-01,"MNGOVRQGSP",31145.8
"28530",2005-04-01,"MNGOVRQGSP",31451.4
"28531",2005-07-01,"MNGOVRQGSP",31573.9
"28532",2005-10-01,"MNGOVRQGSP",31388.8
"28533",2006-01-01,"MNGOVRQGSP",31629.2
"28534",2006-04-01,"MNGOVRQGSP",31035.5
"28535",2006-07-01,"MNGOVRQGSP",31324.3
"28536",2006-10-01,"MNGOVRQGSP",30993.9
"28537",2007-01-01,"MNGOVRQGSP",30804
"28538",2007-04-01,"MNGOVRQGSP",30743
"28539",2007-07-01,"MNGOVRQGSP",30696
"28540",2007-10-01,"MNGOVRQGSP",30546.9
"28541",2008-01-01,"MNGOVRQGSP",31264.1
"28542",2008-04-01,"MNGOVRQGSP",31407.9
"28543",2008-07-01,"MNGOVRQGSP",31538.2
"28544",2008-10-01,"MNGOVRQGSP",30861.9
"28545",2009-01-01,"MNGOVRQGSP",30894.7
"28546",2009-04-01,"MNGOVRQGSP",30818.7
"28547",2009-07-01,"MNGOVRQGSP",30975.8
"28548",2009-10-01,"MNGOVRQGSP",31373.5
"28549",2010-01-01,"MNGOVRQGSP",30682.8
"28550",2010-04-01,"MNGOVRQGSP",30626.9
"28551",2010-07-01,"MNGOVRQGSP",31361.3
"28552",2010-10-01,"MNGOVRQGSP",31129.3
"28553",2011-01-01,"MNGOVRQGSP",30214.6
"28554",2011-04-01,"MNGOVRQGSP",30167.3
"28555",2011-07-01,"MNGOVRQGSP",30071.8
"28556",2011-10-01,"MNGOVRQGSP",30228.9
"28557",2012-01-01,"MNGOVRQGSP",29849.6
"28558",2012-04-01,"MNGOVRQGSP",30147.9
"28559",2012-07-01,"MNGOVRQGSP",30020.2
"28560",2012-10-01,"MNGOVRQGSP",30123.3
"28561",2013-01-01,"MNGOVRQGSP",30059.9
"28562",2013-04-01,"MNGOVRQGSP",30240.6
"28563",2013-07-01,"MNGOVRQGSP",29949.9
"28564",2013-10-01,"MNGOVRQGSP",29757.4
"28565",2014-01-01,"MNGOVRQGSP",29572.6
"28566",2014-04-01,"MNGOVRQGSP",29779.4
"28567",2014-07-01,"MNGOVRQGSP",29688.6
"28568",2014-10-01,"MNGOVRQGSP",29888.9
"28569",2015-01-01,"MNGOVRQGSP",29723.1
"28570",2015-04-01,"MNGOVRQGSP",30304
"28571",2015-07-01,"MNGOVRQGSP",29892.9
"28572",2015-10-01,"MNGOVRQGSP",30559.2
"28573",2016-01-01,"MNGOVRQGSP",30098.2
"28574",2016-04-01,"MNGOVRQGSP",30621.8
"28575",2016-07-01,"MNGOVRQGSP",31217.3
"28576",2016-10-01,"MNGOVRQGSP",30609.2
"28577",2017-01-01,"MNGOVRQGSP",30949.9
"28578",2017-04-01,"MNGOVRQGSP",30669
"28579",2017-07-01,"MNGOVRQGSP",30904.6
"28580",2017-10-01,"MNGOVRQGSP",30805.5
"28581",2018-01-01,"MNGOVRQGSP",30856.4
"28582",2018-04-01,"MNGOVRQGSP",30862
"28583",2005-01-01,"MNRERENTLEARQGSP",30324.6
"28584",2005-04-01,"MNRERENTLEARQGSP",30245.2
"28585",2005-07-01,"MNRERENTLEARQGSP",30631
"28586",2005-10-01,"MNRERENTLEARQGSP",30645
"28587",2006-01-01,"MNRERENTLEARQGSP",29970.4
"28588",2006-04-01,"MNRERENTLEARQGSP",31426.6
"28589",2006-07-01,"MNRERENTLEARQGSP",30331.3
"28590",2006-10-01,"MNRERENTLEARQGSP",31090.5
"28591",2007-01-01,"MNRERENTLEARQGSP",31819.9
"28592",2007-04-01,"MNRERENTLEARQGSP",32253.9
"28593",2007-07-01,"MNRERENTLEARQGSP",33302.7
"28594",2007-10-01,"MNRERENTLEARQGSP",33645.8
"28595",2008-01-01,"MNRERENTLEARQGSP",32507.6
"28596",2008-04-01,"MNRERENTLEARQGSP",32736.9
"28597",2008-07-01,"MNRERENTLEARQGSP",32504.3
"28598",2008-10-01,"MNRERENTLEARQGSP",32522.5
"28599",2009-01-01,"MNRERENTLEARQGSP",32243.8
"28600",2009-04-01,"MNRERENTLEARQGSP",32008.2
"28601",2009-07-01,"MNRERENTLEARQGSP",32225.2
"28602",2009-10-01,"MNRERENTLEARQGSP",32469.8
"28603",2010-01-01,"MNRERENTLEARQGSP",32307.3
"28604",2010-04-01,"MNRERENTLEARQGSP",33026.9
"28605",2010-07-01,"MNRERENTLEARQGSP",33094
"28606",2010-10-01,"MNRERENTLEARQGSP",34019.7
"28607",2011-01-01,"MNRERENTLEARQGSP",33179.8
"28608",2011-04-01,"MNRERENTLEARQGSP",34452.5
"28609",2011-07-01,"MNRERENTLEARQGSP",34432.8
"28610",2011-10-01,"MNRERENTLEARQGSP",34961
"28611",2012-01-01,"MNRERENTLEARQGSP",35276.2
"28612",2012-04-01,"MNRERENTLEARQGSP",34896.1
"28613",2012-07-01,"MNRERENTLEARQGSP",35245.1
"28614",2012-10-01,"MNRERENTLEARQGSP",34439.9
"28615",2013-01-01,"MNRERENTLEARQGSP",34857.7
"28616",2013-04-01,"MNRERENTLEARQGSP",34753.2
"28617",2013-07-01,"MNRERENTLEARQGSP",35062.9
"28618",2013-10-01,"MNRERENTLEARQGSP",35039.5
"28619",2014-01-01,"MNRERENTLEARQGSP",35121.2
"28620",2014-04-01,"MNRERENTLEARQGSP",35015.7
"28621",2014-07-01,"MNRERENTLEARQGSP",35193
"28622",2014-10-01,"MNRERENTLEARQGSP",35022.2
"28623",2015-01-01,"MNRERENTLEARQGSP",35279.8
"28624",2015-04-01,"MNRERENTLEARQGSP",34888
"28625",2015-07-01,"MNRERENTLEARQGSP",34784.2
"28626",2015-10-01,"MNRERENTLEARQGSP",34807
"28627",2016-01-01,"MNRERENTLEARQGSP",32979.8
"28628",2016-04-01,"MNRERENTLEARQGSP",33949.4
"28629",2016-07-01,"MNRERENTLEARQGSP",33805.2
"28630",2016-10-01,"MNRERENTLEARQGSP",33784
"28631",2017-01-01,"MNRERENTLEARQGSP",33704
"28632",2017-04-01,"MNRERENTLEARQGSP",34162
"28633",2017-07-01,"MNRERENTLEARQGSP",34071.7
"28634",2017-10-01,"MNRERENTLEARQGSP",34048.6
"28635",2018-01-01,"MNRERENTLEARQGSP",34232.7
"28636",2018-04-01,"MNRERENTLEARQGSP",34677.9
"28637",2005-01-01,"MNMANRQGSP",37450.9
"28638",2005-04-01,"MNMANRQGSP",38543.3
"28639",2005-07-01,"MNMANRQGSP",39729.8
"28640",2005-10-01,"MNMANRQGSP",40433.2
"28641",2006-01-01,"MNMANRQGSP",40026.2
"28642",2006-04-01,"MNMANRQGSP",40493.3
"28643",2006-07-01,"MNMANRQGSP",38889.2
"28644",2006-10-01,"MNMANRQGSP",39368.5
"28645",2007-01-01,"MNMANRQGSP",37834.3
"28646",2007-04-01,"MNMANRQGSP",38135.3
"28647",2007-07-01,"MNMANRQGSP",38793.6
"28648",2007-10-01,"MNMANRQGSP",39822.6
"28649",2008-01-01,"MNMANRQGSP",39669.4
"28650",2008-04-01,"MNMANRQGSP",41828.6
"28651",2008-07-01,"MNMANRQGSP",41578.6
"28652",2008-10-01,"MNMANRQGSP",39742.3
"28653",2009-01-01,"MNMANRQGSP",37464.5
"28654",2009-04-01,"MNMANRQGSP",38491.2
"28655",2009-07-01,"MNMANRQGSP",38315.8
"28656",2009-10-01,"MNMANRQGSP",39542.8
"28657",2010-01-01,"MNMANRQGSP",38324
"28658",2010-04-01,"MNMANRQGSP",39636.3
"28659",2010-07-01,"MNMANRQGSP",41049.7
"28660",2010-10-01,"MNMANRQGSP",42281.4
"28661",2011-01-01,"MNMANRQGSP",41018.9
"28662",2011-04-01,"MNMANRQGSP",42867
"28663",2011-07-01,"MNMANRQGSP",42455.3
"28664",2011-10-01,"MNMANRQGSP",43004.2
"28665",2012-01-01,"MNMANRQGSP",43458.9
"28666",2012-04-01,"MNMANRQGSP",42437.8
"28667",2012-07-01,"MNMANRQGSP",42021.4
"28668",2012-10-01,"MNMANRQGSP",41481.9
"28669",2013-01-01,"MNMANRQGSP",43128.5
"28670",2013-04-01,"MNMANRQGSP",43716.2
"28671",2013-07-01,"MNMANRQGSP",44586
"28672",2013-10-01,"MNMANRQGSP",44788.9
"28673",2014-01-01,"MNMANRQGSP",45670.8
